Price,Close
Ticker,GOOGL
Date,
2005-01-03,5.0312395095825195
2005-01-04,4.827467441558838
2005-01-05,4.802897930145264
2005-01-06,4.6797895431518555
2005-01-07,4.81133508682251
2005-01-10,4.841367721557617
2005-01-11,4.803640365600586
2005-01-12,4.849308967590332
2005-01-13,4.848068714141846
2005-01-14,4.96323299407959
2005-01-18,5.060775279998779
2005-01-19,4.896964073181152
2005-01-20,4.813073635101318
2005-01-21,4.673088550567627
2005-01-24,4.485450744628906
2005-01-25,4.396098613739014
2005-01-26,4.696916103363037
2005-01-27,4.668124198913574
2005-01-28,4.724217891693115
2005-01-31,4.855266094207764
2005-02-01,4.762936592102051
2005-02-02,5.111903667449951
2005-02-03,5.233521938323975
2005-02-04,5.072192668914795
2005-02-07,4.865442752838135
2005-02-08,4.93022346496582
2005-02-09,4.754993438720703
2005-02-10,4.665641784667969
2005-02-11,4.651247024536133
2005-02-14,4.7899909019470215
2005-02-15,4.845586776733398
2005-02-16,4.924514293670654
2005-02-17,4.911855697631836
2005-02-18,4.913096904754639
2005-02-22,4.749782562255859
2005-02-23,4.813817501068115
2005-02-24,4.688229560852051
2005-02-25,4.613272190093994
2005-02-28,4.665891170501709
2005-03-01,4.617989540100098
2005-03-02,4.596146583557129
2005-03-03,4.641568660736084
2005-03-04,4.614016532897949
2005-03-07,4.686243534088135
2005-03-08,4.596643447875977
2005-03-09,4.501087188720703
2005-03-10,4.46708345413208
2005-03-11,4.412975788116455
2005-03-14,4.34323263168335
2005-03-15,4.433079719543457
2005-03-16,4.358371734619141
2005-03-17,4.449957370758057
2005-03-18,4.468572616577148
2005-03-21,4.48942232131958
2005-03-22,4.432831764221191
2005-03-23,4.442264556884766
2005-03-24,4.448965072631836
2005-03-28,4.502823829650879
2005-03-29,4.456907749176025
2005-03-30,4.478748798370361
2005-03-31,4.4802374839782715
2005-04-01,4.468572616577148
2005-04-04,4.598877429962158
2005-04-05,4.680286407470703
2005-04-06,4.6964192390441895
2005-04-07,4.809101581573486
2005-04-08,4.766660213470459
2005-04-11,4.795947551727295
2005-04-12,4.814066410064697
2005-04-13,4.788501262664795
2005-04-14,4.751767635345459
2005-04-15,4.591678619384766
2005-04-18,4.6405744552612305
2005-04-19,4.750527381896973
2005-04-20,4.916818618774414
2005-04-21,5.068717956542969
2005-04-22,5.356380462646484
2005-04-25,5.547990798950195
2005-04-26,5.429350852966309
2005-04-27,5.4549150466918945
2005-04-28,5.446725368499756
2005-04-29,5.460376262664795
2005-05-02,5.517212867736816
2005-05-03,5.614010334014893
2005-05-04,5.67134428024292
2005-05-05,5.633617877960205
2005-05-06,5.659430980682373
2005-05-09,5.609791278839111
2005-05-10,5.653970718383789
2005-05-11,5.740591049194336
2005-05-12,5.676804542541504
2005-05-13,5.689711093902588
2005-05-16,5.734635829925537
2005-05-17,5.786260604858398
2005-05-18,5.935925006866455
2005-05-19,5.936420917510986
2005-05-20,5.99673318862915
2005-05-23,6.340240478515625
2005-05-24,6.353890895843506
2005-05-25,6.473275661468506
2005-05-26,6.433314800262451
2005-05-27,6.602090358734131
2005-05-31,6.881811618804932
2005-06-01,7.148127555847168
2005-06-02,7.145646572113037
2005-06-03,6.956022262573242
2005-06-06,7.22109842300415
2005-06-07,7.275205612182617
2005-06-08,6.938648700714111
2005-06-09,7.106182098388672
2005-06-10,7.011618614196777
2005-06-13,7.017824172973633
2005-06-14,6.908616542816162
2005-06-15,6.820505142211914
2005-06-16,6.886030197143555
2005-06-17,6.957015037536621
2005-06-20,7.1158623695373535
2005-06-21,7.1441569328308105
2005-06-22,7.180394172668457
2005-06-23,7.19057035446167
2005-06-24,7.377712726593018
2005-06-27,7.547727584838867
2005-06-28,7.495606899261475
2005-06-29,7.26527738571167
2005-06-30,7.3007707595825195
2005-07-01,7.228793144226074
2005-07-05,7.339489459991455
2005-07-06,7.235493183135986
2005-07-07,7.335269451141357
2005-07-08,7.352395534515381
2005-07-11,7.280914306640625
2005-07-12,7.241948127746582
2005-07-13,7.417672157287598
2005-07-14,7.468056678771973
2005-07-15,7.4755024909973145
2005-07-18,7.434549331665039
2005-07-19,7.691683769226074
2005-07-20,7.743804931640625
2005-07-21,7.791955947875977
2005-07-22,7.505534648895264
2005-07-25,7.342965126037598
2005-07-26,7.348920822143555
2005-07-27,7.369770050048828
2005-07-28,7.284637451171875
2005-07-29,7.142171382904053
2005-08-01,7.237727642059326
2005-08-02,7.4258623123168945
2005-08-03,7.378953456878662
2005-08-04,7.389626502990723
2005-08-05,7.256093978881836
2005-08-08,7.228793144226074
2005-08-09,7.236734867095947
2005-08-10,7.090545654296875
2005-08-11,7.050088882446289
2005-08-12,7.1908183097839355
2005-08-15,7.048848628997803
2005-08-16,7.0898003578186035
2005-08-17,7.076151371002197
2005-08-18,6.949321269989014
2005-08-19,6.949569225311279
2005-08-22,6.80089807510376
2005-08-23,6.939144134521484
2005-08-24,7.013355731964111
2005-08-25,7.013852596282959
2005-08-26,7.038424491882324
2005-08-29,7.15929651260376
2005-08-30,7.13001012802124
2005-08-31,7.0984883308410645
2005-09-01,7.104692459106445
2005-09-02,7.15929651260376
2005-09-06,7.126038551330566
2005-09-07,7.318640232086182
2005-09-08,7.331546783447266
2005-09-09,7.423380374908447
2005-09-12,7.687712669372559
2005-09-13,7.73586368560791
2005-09-14,7.520427227020264
2005-09-15,7.510994911193848
2005-09-16,7.450931072235107
2005-09-19,7.540034294128418
2005-09-20,7.642291069030762
2005-09-21,7.7413225173950195
