Price,Close
Ticker,GE
Date,
2018-01-02,81.05406951904297
2018-01-03,81.82042694091797
2018-01-04,83.53348541259766
2018-01-05,83.57854461669922
2018-01-08,82.40647888183594
2018-01-09,83.66870880126953
2018-01-10,85.3366470336914
2018-01-11,85.74239349365234
2018-01-12,84.5702896118164
2018-01-16,82.09088897705078
2018-01-17,78.21400451660156
2018-01-18,75.59934997558594
2018-01-19,73.30029296875
2018-01-22,72.89454650878906
2018-01-23,76.14032745361328
2018-01-24,74.11175537109375
2018-01-25,72.9395980834961
2018-01-26,72.71422576904297
2018-01-29,73.39043426513672
2018-01-30,71.90278625488281
2018-01-31,72.89454650878906
2018-02-01,72.21835327148438
2018-02-02,70.50530242919922
2018-02-05,67.21443176269531
2018-02-06,68.83734893798828
2018-02-07,68.74720001220703
2018-02-08,65.14075469970703
2018-02-09,67.34968566894531
2018-02-12,66.80876159667969
2018-02-13,66.1325454711914
2018-02-14,67.16938018798828
2018-02-15,66.94398498535156
2018-02-16,67.8455810546875
2018-02-20,66.44811248779297
2018-02-21,65.32109832763672
2018-02-22,65.90714263916016
2018-02-23,65.86167907714844
2018-02-26,66.58895111083984
2018-02-27,65.90713500976562
2018-02-28,64.13446807861328
2018-03-01,63.72538757324219
2018-03-02,64.17989349365234
2018-03-05,65.5434799194336
2018-03-06,66.54350280761719
2018-03-07,65.95259094238281
2018-03-08,65.99803161621094
2018-03-09,67.90705871582031
2018-03-12,68.63430786132812
2018-03-13,65.58895111083984
2018-03-14,64.86170959472656
2018-03-15,65.2707748413086
2018-03-16,65.04351043701172
2018-03-19,63.95264434814453
2018-03-20,61.99814987182617
2018-03-21,63.08902359008789
2018-03-22,60.68001174926758
2018-03-23,59.407325744628906
2018-03-26,58.58916473388672
2018-03-27,61.08908462524414
2018-03-28,62.17994689941406
2018-03-29,61.270896911621094
2018-04-02,59.63460159301758
2018-04-03,59.6800537109375
2018-04-04,60.361839294433594
2018-04-05,61.043643951416016
2018-04-06,59.361873626708984
2018-04-09,58.31645584106445
2018-04-10,59.31643295288086
2018-04-11,58.95279312133789
2018-04-12,59.907310485839844
2018-04-13,61.31637191772461
2018-04-16,60.589111328125
2018-04-17,62.67995834350586
2018-04-18,62.08906936645508
2018-04-19,63.58903121948242
2018-04-20,66.08892822265625
2018-04-23,65.99803161621094
2018-04-24,66.7253189086914
2018-04-25,63.861759185791016
2018-04-26,65.3616943359375
2018-04-27,65.3616943359375
2018-04-30,63.95264434814453
2018-05-01,63.861759185791016
2018-05-02,64.45263671875
2018-05-03,63.31629180908203
2018-05-04,64.0889892578125
2018-05-07,63.95264434814453
2018-05-08,64.86170959472656
2018-05-09,66.45258331298828
2018-05-10,66.77074432373047
2018-05-11,66.3616714477539
2018-05-14,66.86164855957031
2018-05-15,66.86164855957031
2018-05-16,68.31616973876953
2018-05-17,68.31616973876953
2018-05-18,68.04344940185547
2018-05-21,69.361572265625
2018-05-22,69.49793243408203
2018-05-23,64.45263671875
2018-05-24,66.3616714477539
2018-05-25,66.49800872802734
2018-05-29,64.45263671875
2018-05-30,64.40717315673828
2018-05-31,63.998085021972656
2018-06-01,64.0889892578125
2018-06-04,62.316341400146484
2018-06-05,62.72540283203125
2018-06-06,61.99814987182617
2018-06-07,62.63450622558594
2018-06-08,63.31629180908203
2018-06-11,63.543575286865234
2018-06-12,63.543575286865234
2018-06-13,63.13446807861328
2018-06-14,61.99814987182617
2018-06-15,60.98931121826172
2018-06-18,60.53074645996094
2018-06-19,59.384342193603516
2018-06-20,59.06333541870117
2018-06-21,58.51305389404297
2018-06-22,59.84290313720703
2018-06-25,58.467201232910156
2018-06-26,63.00701141357422
2018-06-27,64.0158462524414
2018-06-28,63.419708251953125
2018-06-29,62.41086959838867
2018-07-02,61.31031036376953
2018-07-03,61.31031036376953
2018-07-05,61.585453033447266
2018-07-06,63.51142883300781
2018-07-09,63.970008850097656
2018-07-10,64.97883605957031
2018-07-11,64.15343475341797
2018-07-12,64.15343475341797
2018-07-13,63.6948356628418
2018-07-16,63.7407112121582
2018-07-17,62.7777099609375
2018-07-18,63.0528450012207
2018-07-19,62.96114730834961
2018-07-20,60.16389465332031
