Price,Close
Ticker,PG
Date,
2018-01-02,72.28070831298828
2018-01-03,72.1930160522461
2018-01-04,72.70330047607422
2018-01-05,72.75114440917969
2018-01-08,73.13389587402344
2018-01-09,72.59963989257812
2018-01-10,72.13716125488281
2018-01-11,71.88201141357422
2018-01-12,71.45143127441406
2018-01-16,71.9378433227539
2018-01-17,72.71923065185547
2018-01-18,72.45411682128906
2018-01-19,73.16917419433594
2018-01-22,73.8280029296875
2018-01-23,71.54623413085938
2018-01-24,70.95170593261719
2018-01-25,70.97579956054688
2018-01-26,70.48568725585938
2018-01-29,69.78669738769531
2018-01-30,69.85900115966797
2018-01-31,69.3689193725586
2018-02-01,68.97521209716797
2018-02-02,67.6897201538086
2018-02-05,65.12678527832031
2018-02-06,66.1872787475586
2018-02-07,65.75344848632812
2018-02-08,64.45188903808594
2018-02-09,64.21083068847656
2018-02-12,65.34371948242188
2018-02-13,65.48028564453125
2018-02-14,64.82145690917969
2018-02-15,66.21138763427734
2018-02-16,66.36404418945312
2018-02-20,65.35172271728516
2018-02-21,64.46793365478516
2018-02-22,64.95000457763672
2018-02-23,65.11872863769531
2018-02-26,65.5846939086914
2018-02-27,64.7089614868164
2018-02-28,63.086029052734375
2018-03-01,63.23063659667969
2018-03-02,63.873416900634766
2018-03-05,64.50811767578125
2018-03-06,64.29117584228516
2018-03-07,63.60022735595703
2018-03-08,64.25101470947266
2018-03-09,64.50811767578125
2018-03-12,64.16263580322266
2018-03-13,64.05015563964844
2018-03-14,63.47166442871094
2018-03-15,63.20654296875
2018-03-16,63.44757843017578
2018-03-19,63.19853210449219
2018-03-20,62.917293548583984
2018-03-21,61.896934509277344
2018-03-22,61.39077377319336
2018-03-23,60.98904037475586
2018-03-26,61.39077377319336
2018-03-27,62.49951934814453
2018-03-28,63.34313201904297
2018-03-29,63.696651458740234
2018-04-02,62.18618392944336
2018-04-03,63.03781509399414
2018-04-04,63.511844635009766
2018-04-05,63.311012268066406
2018-04-06,63.01371383666992
2018-04-09,62.79680252075195
2018-04-10,62.965511322021484
2018-04-11,62.88517761230469
2018-04-12,62.49951934814453
2018-04-13,62.965511322021484
2018-04-16,63.1583137512207
2018-04-17,63.01371383666992
2018-04-18,62.82891845703125
2018-04-19,60.77498245239258
2018-04-20,59.842472076416016
2018-04-23,59.19377517700195
2018-04-24,58.788352966308594
2018-04-25,58.62617874145508
2018-04-26,58.991065979003906
2018-04-27,59.039710998535156
2018-04-30,58.65857696533203
2018-05-01,58.3504638671875
2018-05-02,57.52336883544922
2018-05-03,57.86395263671875
2018-05-04,58.73157501220703
2018-05-07,58.36669158935547
2018-05-08,57.92881774902344
2018-05-09,58.682926177978516
2018-05-10,59.31541442871094
2018-05-11,59.493804931640625
2018-05-14,59.42082214355469
2018-05-15,59.15320587158203
2018-05-16,59.62354278564453
2018-05-17,59.97220230102539
2018-05-18,59.55866241455078
2018-05-21,60.05327606201172
2018-05-22,60.02898406982422
2018-05-23,60.15058898925781
2018-05-24,59.81814956665039
2018-05-25,60.25601577758789
2018-05-29,60.04518508911133
2018-05-30,60.72633743286133
2018-05-31,59.331626892089844
2018-06-01,59.55866241455078
2018-06-04,60.15058898925781
2018-06-05,59.9803352355957
2018-06-06,60.28845977783203
2018-06-07,61.431800842285156
2018-06-08,62.583213806152344
2018-06-11,62.867042541503906
2018-06-12,62.631874084472656
2018-06-13,62.007511138916016
2018-06-14,61.6182975769043
2018-06-15,62.745399475097656
2018-06-18,61.49665069580078
2018-06-19,61.893985748291016
2018-06-20,61.50475311279297
2018-06-21,61.98319625854492
2018-06-22,62.78596878051758
2018-06-25,63.07787322998047
2018-06-26,63.248146057128906
2018-06-27,62.99676513671875
2018-06-28,63.28871154785156
2018-06-29,63.29682159423828
2018-07-02,63.353546142578125
2018-07-03,63.16706085205078
2018-07-05,64.22927856445312
2018-07-06,64.31039428710938
2018-07-09,63.13461685180664
2018-07-10,64.72393798828125
2018-07-11,64.1887435913086
2018-07-12,63.9698371887207
2018-07-13,64.31039428710938
2018-07-16,64.4887924194336
2018-07-17,64.89420318603516
2018-07-18,64.64285278320312
2018-07-19,64.41947174072266
2018-07-20,64.37854766845703
2018-07-23,64.23944854736328
2018-07-24,64.6322021484375
2018-07-25,65.02497100830078
2018-07-26,65.53226470947266
2018-07-27,65.9332046508789
2018-07-30,65.62226867675781
2018-07-31,66.17866516113281
2018-08-01,65.99048614501953
2018-08-02,67.09510040283203
2018-08-03,67.36511993408203
2018-08-06,67.52058410644531
2018-08-07,67.6187515258789
2018-08-08,67.3814926147461
2018-08-09,66.60415649414062
2018-08-10,66.62867736816406
2018-08-13,66.70232391357422
2018-08-14,66.53053283691406
2018-08-15,67.34056854248047
2018-08-16,68.47791290283203
2018-08-17,68.47791290283203
2018-08-20,68.43701171875
2018-08-21,68.64972686767578
2018-08-22,68.23243713378906
2018-08-23,68.10971069335938
2018-08-24,68.20787811279297
2018-08-27,68.27334594726562
2018-08-28,68.30607604980469
2018-08-29,68.31422424316406
